% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Normal mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:36:48 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
-7.6838277120e-01, 1.0887265225e-03, -3.3444265277e-05, -2.1721243989e-03
-7.6818755200e-01, 1.0917414143e-03, -2.0438162114e-05, -2.1721243989e-03
-7.6799233280e-01, 1.0908649923e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6779711360e-01, 1.0915661299e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6760189440e-01, 1.0924776088e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6740667520e-01, 1.0950367612e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6721145600e-01, 1.0889018069e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6701623680e-01, 1.0913557886e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6682101760e-01, 1.0931787465e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6662579840e-01, 1.0911454473e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6643057920e-01, 1.0940902254e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6623536000e-01, 1.0959482401e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6604014080e-01, 1.0924425520e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6584492160e-01, 1.0912856749e-03, 0.0000000000e+00, -2.1721243989e-03
-7.6564970240e-01, 1.0939149410e-03, 0.0000000000e+00, -2.1416249117e-03
-7.6545448320e-01, 1.0925477226e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6525926400e-01, 1.0930385189e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6506404480e-01, 1.0932138034e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6486882560e-01, 1.0880604417e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6467360640e-01, 1.0955275576e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6447838720e-01, 1.0943356236e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6428316800e-01, 1.0916362437e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6408794880e-01, 1.0906897079e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6389272960e-01, 1.0933890878e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6369751040e-01, 1.0952120456e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6350229120e-01, 1.0910052198e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6330707200e-01, 1.0914609593e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6311185280e-01, 1.0927580639e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6291663360e-01, 1.0912856749e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6272141440e-01, 1.0949666475e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6252619520e-01, 1.0914259024e-03, 0.0000000000e+00, -2.1386801336e-03
-7.6233097600e-01, 1.0918115281e-03, -2.3838679652e-05, -2.1386801336e-03
-7.6213575680e-01, 1.0922672675e-03, -1.1218202189e-06, -2.1386801336e-03
-7.6194053760e-01, 1.0912506180e-03, 0.0000000000e+00, -2.1197494175e-03
-7.6174531840e-01, 1.0960534108e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6155009920e-01, 1.0890770913e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6135488000e-01, 1.0941252823e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6115966080e-01, 1.0944057373e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6096444160e-01, 1.0938097703e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6076922240e-01, 1.0921620969e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6057400320e-01, 1.0919868125e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6037878400e-01, 1.0889018069e-03, 0.0000000000e+00, -2.1052709253e-03
-7.6018356480e-01, 1.0897782289e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5998834560e-01, 1.0915310730e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5979312640e-01, 1.0891822619e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5959790720e-01, 1.0890770913e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5940268800e-01, 1.0916011868e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5920746880e-01, 1.0892874326e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5901224960e-01, 1.0920919831e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5881703040e-01, 1.0938097703e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5862181120e-01, 1.0938448272e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5842659200e-01, 1.0912155611e-03, 0.0000000000e+00, -2.1052709253e-03
-7.5823137280e-01, 1.0911454473e-03, 0.0000000000e+00, -2.1043945032e-03
-7.5803615360e-01, 1.0920919831e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5784093440e-01, 1.0927580639e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5764571520e-01, 1.0939499979e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5745049600e-01, 1.0942655098e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5725527680e-01, 1.0923023244e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5706005760e-01, 1.0954574438e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5686483840e-01, 1.0930034621e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5666961920e-01, 1.0910402767e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5647440000e-01, 1.0947212493e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5627918080e-01, 1.0914259024e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5608396160e-01, 1.0920919831e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5588874240e-01, 1.0905144235e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5569352320e-01, 1.0953172163e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5549830400e-01, 1.0934592015e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5530308480e-01, 1.0908299354e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5510786560e-01, 1.0918816418e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5491264640e-01, 1.0966844347e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5471742720e-01, 1.0900586840e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5452220800e-01, 1.0942655098e-03, 0.0000000000e+00, -2.0718617169e-03
-7.5432698880e-01, 1.0935994291e-03, 0.0000000000e+00, -2.0490747437e-03
-7.5413176960e-01, 1.0935994291e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5393655040e-01, 1.0919517556e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5374133120e-01, 1.0940201116e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5354611200e-01, 1.0947563062e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5335089280e-01, 1.0919517556e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5315567360e-01, 1.0952471025e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5296045440e-01, 1.0918115281e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5276523520e-01, 1.0927580639e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5257001600e-01, 1.0899535133e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5237479680e-01, 1.0911103904e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5217957760e-01, 1.0920919831e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5198435840e-01, 1.0898833996e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5178913920e-01, 1.0899535133e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5159392000e-01, 1.0924425520e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5139870080e-01, 1.0917764712e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5120348160e-01, 1.0904443097e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5100826240e-01, 1.0958781264e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5081304320e-01, 1.0949315906e-03, 0.0000000000e+00, -2.0384525085e-03
-7.5061782400e-01, 1.0925827795e-03, 0.0000000000e+00, -2.0337548863e-03
-7.5042260480e-01, 1.0924074951e-03, 0.0000000000e+00, -2.0050433001e-03
-7.5022738560e-01, 1.0924074951e-03, -1.3181387573e-05, -2.0050433001e-03
-7.5003216640e-01, 1.0948614768e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4983694720e-01, 1.0925126657e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4964172800e-01, 1.0967896053e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4944650880e-01, 1.0935994291e-03, -1.9982422650e-06, -2.0050433001e-03
-7.4925128960e-01, 1.0926178364e-03, -3.1586250540e-05, -2.0050433001e-03
-7.4905607040e-01, 1.0938798841e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4886085120e-01, 1.0942304529e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4866563200e-01, 1.0951419319e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4847041280e-01, 1.0972453448e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4827519360e-01, 1.0953522732e-03, -2.5240954926e-06, -2.0050433001e-03
-7.4807997440e-01, 1.0984372788e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4788475520e-01, 1.0958430695e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4768953600e-01, 1.0966143209e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4749431680e-01, 1.0963689227e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4729909760e-01, 1.0967194915e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4710387840e-01, 1.0971752310e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4690865920e-01, 1.0975608567e-03, 0.0000000000e+00, -2.0050433001e-03
-7.4671344000e-01, 1.0978763686e-03, 0.0000000000e+00, -1.9784351267e-03
-7.4651822080e-01, 1.0981217668e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4632300160e-01, 1.0975959136e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4612778240e-01, 1.0969999466e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4593256320e-01, 1.0966493778e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4573734400e-01, 1.0988930182e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4554212480e-01, 1.0964039796e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4534690560e-01, 1.0976660274e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4515168640e-01, 1.0998044971e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4495646720e-01, 1.0998395540e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4476124800e-01, 1.0995240421e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4456602880e-01, 1.0989631320e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4437080960e-01, 1.0974907429e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4417559040e-01, 1.0994539283e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4398037120e-01, 1.0976660274e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4378515200e-01, 1.0981217668e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4358993280e-01, 1.0942304529e-03, 0.0000000000e+00, -1.9715990348e-03
-7.4339471360e-01, 1.0968947760e-03, -1.8229578558e-06, -1.9715990348e-03
-7.4319949440e-01, 1.0967545484e-03, -2.2155949324e-05, -1.9715990348e-03
-7.4300427520e-01, 1.0982269375e-03, 0.0000000000e+00, -1.9630802125e-03
-7.4280905600e-01, 1.0959131833e-03, 0.0000000000e+00, -1.9381898264e-03
-7.4261383680e-01, 1.0949315906e-03, 0.0000000000e+00, -1.9381898264e-03
-7.4241861760e-01, 1.1004355210e-03, -8.9745617515e-06, -1.9381898264e-03
-7.4222339840e-01, 1.0992085302e-03, -3.3444265277e-05, -1.9381898264e-03
-7.4202817920e-01, 1.0982970512e-03, -6.0648405587e-06, -1.9381898264e-03
-7.4183296000e-01, 1.0989981889e-03, 0.0000000000e+00, -1.9381898264e-03
-7.4163774080e-01, 1.1017676825e-03, 0.0000000000e+00, -1.9381898264e-03
-7.4144252160e-01, 1.0968597191e-03, -1.5635369301e-05, -1.9381898264e-03
-7.4124730240e-01, 1.0990332457e-03, -3.3444265277e-05, -1.9381898264e-03
-7.4105208320e-01, 1.0983671650e-03, -2.4434646644e-05, -1.9381898264e-03
-7.4085686400e-01, 1.0981918806e-03, 0.0000000000e+00, -1.9381898264e-03
-7.4066164480e-01, 1.0998395540e-03, 0.0000000000e+00, -1.9381898264e-03
-7.4046642560e-01, 1.1005757485e-03, -2.2681802552e-05, -1.9381898264e-03
-7.4027120640e-01, 1.1012418293e-03, -3.3444265277e-05, -1.9381898264e-03
-7.4007598720e-01, 1.0988930182e-03, -3.3444265277e-05, -1.9381898264e-03
-7.3988076800e-01, 1.1026791615e-03, -6.9412626047e-06, -1.9381898264e-03
-7.3968554880e-01, 1.1005757485e-03, 0.0000000000e+00, -1.9381898264e-03
-7.3949032960e-01, 1.0988930182e-03, -2.5661637508e-05, -1.9381898264e-03
-7.3929511040e-01, 1.1018027394e-03, -3.3444265277e-05, -1.9381898264e-03
-7.3909989120e-01, 1.1017676825e-03, -3.3444265277e-05, -1.9077955098e-03
-7.3890467200e-01, 1.1013469999e-03, -1.4338264673e-05, -1.9047806180e-03
-7.3870945280e-01, 1.0987177338e-03, 0.0000000000e+00, -1.9047806180e-03
-7.3851423360e-01, 1.1012768862e-03, -2.0438162114e-05, -1.9047806180e-03
-7.3831901440e-01, 1.1013469999e-03, -3.3444265277e-05, -1.9047806180e-03
-7.3812379520e-01, 1.0985073925e-03, -3.3444265277e-05, -1.9047806180e-03
-7.3792857600e-01, 1.1014872275e-03, -1.6231336293e-05, -1.9047806180e-03
-7.3773335680e-01, 1.0969298328e-03, 0.0000000000e+00, -1.9047806180e-03
-7.3753813760e-01, 1.1028193890e-03, -1.3251501336e-05, -1.9047806180e-03
-7.3734291840e-01, 1.1010314880e-03, -3.3444265277e-05, -1.9047806180e-03
-7.3714769920e-01, 1.0986476200e-03, -3.3444265277e-05, -1.9047806180e-03
-7.3695248000e-01, 1.1033101853e-03, -1.8755431785e-05, -1.9047806180e-03
-7.3675726080e-01, 1.0980516531e-03, 0.0000000000e+00, -1.9047806180e-03
-7.3656204160e-01, 1.1018377963e-03, -6.4154093771e-06, -1.9047806180e-03
-7.3636682240e-01, 1.1034153560e-03, -3.3444265277e-05, -1.9047806180e-03
-7.3617160320e-01, 1.1033101853e-03, -3.3444265277e-05, -1.9047806180e-03
-7.3597638400e-01, 1.1025038770e-03, -2.0893901578e-05, -1.9047806180e-03
-7.3578116480e-01, 1.1002251797e-03, 0.0000000000e+00, -1.9047806180e-03
-7.3558594560e-01, 1.1042917780e-03, 0.0000000000e+00, -1.9047806180e-03
-7.3539072640e-01, 1.0984372788e-03, -3.3409208395e-05, -1.8924405956e-03
-7.3519550720e-01, 1.0987878476e-03, -3.3444265277e-05, -1.8713714096e-03
-7.3500028800e-01, 1.1008562036e-03, -2.5836921917e-05, -1.8713714096e-03
-7.3480506880e-01, 1.0996642696e-03, 0.0000000000e+00, -1.8713714096e-03
-7.3460984960e-01, 1.1012768862e-03, 0.0000000000e+00, -1.8713714096e-03
-7.3441463040e-01, 1.1025389339e-03, -2.9903520211e-05, -1.8713714096e-03
-7.3421941120e-01, 1.1053084276e-03, -3.3444265277e-05, -1.8713714096e-03
-7.3402419200e-01, 1.1029596165e-03, -2.9938577093e-05, -1.8713714096e-03
-7.3382897280e-01, 1.1061848496e-03, 0.0000000000e+00, -1.8713714096e-03
-7.3363375360e-01, 1.1016975688e-03, 0.0000000000e+00, -1.8713714096e-03
-7.3343853440e-01, 1.1062900203e-03, -2.3312826425e-05, -1.8713714096e-03
-7.3324331520e-01, 1.1067808166e-03, -3.3444265277e-05, -1.8713714096e-03
-7.3304809600e-01, 1.1072014992e-03, -3.2077046885e-05, -1.8713714096e-03
-7.3285287680e-01, 1.1043268349e-03, 0.0000000000e+00, -1.8713714096e-03
-7.3265765760e-01, 1.1074468974e-03, 0.0000000000e+00, -1.8713714096e-03
-7.3246243840e-01, 1.1073417267e-03, -1.7563497803e-05, -1.8713714096e-03
-7.3226721920e-01, 1.1099008791e-03, -3.3444265277e-05, -1.8713714096e-03
-7.3207200000e-01, 1.1078325231e-03, -3.3444265277e-05, -1.8713714096e-03
-7.3187678080e-01, 1.1112330406e-03, -5.7493286221e-06, -1.8713714096e-03
-7.3168156160e-01, 1.1083934332e-03, 0.0000000000e+00, -1.8705651013e-03
-7.3148634240e-01, 1.1138272499e-03, -1.9666910713e-05, -1.8379622012e-03
-7.3129112320e-01, 1.1103215617e-03, -3.3444265277e-05, -1.8379622012e-03
-7.3109590400e-01, 1.1107773012e-03, -3.3444265277e-05, -1.8379622012e-03
-7.3090068480e-01, 1.1114433819e-03, -2.5100727399e-05, -1.8379622012e-03
-7.3070546560e-01, 1.1133013967e-03, 0.0000000000e+00, -1.8379622012e-03
-7.3051024640e-01, 1.1134416242e-03, -3.0850056021e-05, -1.8379622012e-03
-7.3031502720e-01, 1.1179990188e-03, -3.3444265277e-05, -1.8379622012e-03
-7.3011980800e-01, 1.1162111178e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2992458880e-01, 1.1160007766e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2972936960e-01, 1.1185599289e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2953415040e-01, 1.1154398664e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2933893120e-01, 1.1192260097e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2914371200e-01, 1.1199972611e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2894849280e-01, 1.1167369711e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2875327360e-01, 1.1216098777e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2855805440e-01, 1.1197168060e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2836283520e-01, 1.1218552758e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2816761600e-01, 1.1210840244e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2797239680e-01, 1.1244144282e-03, -3.3444265277e-05, -1.8379622012e-03
-7.2777717760e-01, 1.1243793713e-03, -3.3444265277e-05, -1.8218009787e-03
-7.2758195840e-01, 1.1245195988e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2738673920e-01, 1.1240288025e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2719152000e-01, 1.1273942632e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2699630080e-01, 1.1263074998e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2680108160e-01, 1.1238535181e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2660586240e-01, 1.1263425567e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2641064320e-01, 1.1281655146e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2621542400e-01, 1.1300936431e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2602020480e-01, 1.1297781311e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2582498560e-01, 1.1361234267e-03, -2.1209413514e-05, -1.8045179359e-03
-7.2562976640e-01, 1.1372452470e-03, -7.2918314231e-06, -1.8045179359e-03
-7.2543454720e-01, 1.1363688249e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2523932800e-01, 1.1386825791e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2504410880e-01, 1.1369297350e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2484888960e-01, 1.1402250819e-03, -1.9176114368e-05, -1.8045179359e-03
-7.2465367040e-01, 1.1386124653e-03, 0.0000000000e+00, -1.8045179359e-03
-7.2445845120e-01, 1.1422934379e-03, -2.8676529347e-05, -1.8045179359e-03
-7.2426323200e-01, 1.1438359407e-03, -3.3444265277e-05, -1.8045179359e-03
-7.2406801280e-01, 1.1432399737e-03, -3.3444265277e-05, -1.7998904275e-03
-7.2387279360e-01, 1.1430646893e-03, -1.5179629838e-05, -1.7711087275e-03
-7.2367757440e-01, 1.1451681022e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2348235520e-01, 1.1472364583e-03, -1.3426785745e-05, -1.7711087275e-03
-7.2328713600e-01, 1.1463249793e-03, -3.3444265277e-05, -1.7711087275e-03
-7.2309191680e-01, 1.1512679997e-03, -3.3444265277e-05, -1.7711087275e-03
-7.2289669760e-01, 1.1477272546e-03, -9.2199599244e-06, -1.7711087275e-03
-7.2270147840e-01, 1.1502864070e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2250625920e-01, 1.1527053318e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2231104000e-01, 1.1525300474e-03, -3.0674771612e-05, -1.7711087275e-03
-7.2211582080e-01, 1.1557202237e-03, -3.3444265277e-05, -1.7711087275e-03
-7.2192060160e-01, 1.1534415264e-03, -5.4688735673e-06, -1.7711087275e-03
-7.2172538240e-01, 1.1561409063e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2153016320e-01, 1.1586299449e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2133494400e-01, 1.1586299449e-03, -2.1700209860e-05, -1.7711087275e-03
-7.2113972480e-01, 1.1587701724e-03, -3.3444265277e-05, -1.7711087275e-03
-7.2094450560e-01, 1.1595414238e-03, -8.6941066968e-06, -1.7711087275e-03
-7.2074928640e-01, 1.1634327377e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2055406720e-01, 1.1637131927e-03, 0.0000000000e+00, -1.7711087275e-03
-7.2035884800e-01, 1.1639936478e-03, -1.8439919849e-05, -1.7711087275e-03
-7.2016362880e-01, 1.1658867194e-03, -3.3444265277e-05, -1.7511263049e-03
-7.1996840960e-01, 1.1651154680e-03, -1.5249743601e-05, -1.7376995191e-03
-7.1977319040e-01, 1.1646597286e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1957797120e-01, 1.1668683121e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1938275200e-01, 1.1668332552e-03, -1.5074459192e-05, -1.7376995191e-03
-7.1918753280e-01, 1.1711803086e-03, -3.3444265277e-05, -1.7376995191e-03
-7.1899231360e-01, 1.1725475270e-03, -2.0332991468e-05, -1.7376995191e-03
-7.1879709440e-01, 1.1724774132e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1860187520e-01, 1.1688665544e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1840665600e-01, 1.1711101948e-03, -1.1463600362e-05, -1.7376995191e-03
-7.1821143680e-01, 1.1725475270e-03, -3.3444265277e-05, -1.7376995191e-03
-7.1801621760e-01, 1.1776307748e-03, -2.8396074292e-05, -1.7376995191e-03
-7.1782099840e-01, 1.1744405986e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1762577920e-01, 1.1782617987e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1743056000e-01, 1.1796991309e-03, -1.4653776610e-05, -1.7376995191e-03
-7.1723534080e-01, 1.1801548703e-03, -3.3444265277e-05, -1.7376995191e-03
-7.1704012160e-01, 1.1836255016e-03, -3.3444265277e-05, -1.7376995191e-03
-7.1684490240e-01, 1.1824335676e-03, -1.2480249936e-05, -1.7376995191e-03
-7.1664968320e-01, 1.1828191933e-03, 0.0000000000e+00, -1.7376995191e-03
-7.1645446400e-01, 1.1861846540e-03, -2.3943850298e-05, -1.7292508106e-03
-7.1625924480e-01, 1.1877271568e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1606402560e-01, 1.1850277769e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1586880640e-01, 1.1892346027e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1567358720e-01, 1.1857990283e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1547836800e-01, 1.1900409110e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1528314880e-01, 1.1877622137e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1508792960e-01, 1.1901110248e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1489271040e-01, 1.1917236413e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1469749120e-01, 1.1897955128e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1450227200e-01, 1.1900409110e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1430705280e-01, 1.1936868267e-03, -4.1752746274e-05, -1.7042903107e-03
-7.1411183360e-01, 1.1921443239e-03, -6.5100629580e-05, -1.7042903107e-03
-7.1391661440e-01, 1.1940373955e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1372139520e-01, 1.1928805184e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1352617600e-01, 1.1986298471e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1333095680e-01, 1.1951942726e-03, -5.2410038354e-05, -1.7042903107e-03
-7.1313573760e-01, 1.1975430837e-03, -6.6853473673e-05, -1.7042903107e-03
-7.1294051840e-01, 1.1975080268e-03, -4.9114691461e-05, -1.7042903107e-03
-7.1274529920e-01, 1.1949488745e-03, -3.3444265277e-05, -1.7042903107e-03
-7.1255008000e-01, 1.2020303646e-03, -3.3444265277e-05, -1.6804866880e-03
-7.1235486080e-01, 1.1987350177e-03, -5.2129583299e-05, -1.6708460455e-03
-7.1215964160e-01, 1.2006982031e-03, -6.6853473673e-05, -1.6708460455e-03
-7.1196442240e-01, 1.1963160929e-03, -5.4303109973e-05, -1.6708460455e-03
-7.1176920320e-01, 1.1997166104e-03, -3.3444265277e-05, -1.6708460455e-03
-7.1157398400e-01, 1.2007683168e-03, -3.3444265277e-05, -1.6708460455e-03
-7.1137876480e-01, 1.1995413260e-03, -4.2033201328e-05, -1.6708460455e-03
-7.1118354560e-01, 1.1986999608e-03, -6.6853473673e-05, -1.6708460455e-03
-7.1098832640e-01, 1.2016096820e-03, -4.9675601570e-05, -1.6708460455e-03
-7.1079310720e-01, 1.2021705921e-03, -3.3444265277e-05, -1.6708460455e-03
-7.1059788800e-01, 1.2002775205e-03, -3.3444265277e-05, -1.6708460455e-03
-7.1040266880e-01, 1.2001022361e-03, -3.3444265277e-05, -1.6708460455e-03
-7.1020744960e-01, 1.2015746251e-03, -3.3444265277e-05, -1.6708460455e-03
-7.1001223040e-01, 1.2051854840e-03, -3.3444265277e-05, -1.6708460455e-03
-7.0981701120e-01, 1.2019953077e-03, -3.3444265277e-05, -1.6708460455e-03
