% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:37:12 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
-1.4469647104e+00, 1.4259421746e-02, -2.0052536414e-05, 5.5137814330e-03
-1.4467694912e+00, 1.4263838913e-02, 2.4995556753e-05, 5.5137814330e-03
-1.4465742720e+00, 1.4262717093e-02, 1.7843952858e-04, 5.5137814330e-03
-1.4463790528e+00, 1.4266818748e-02, 2.3070933940e-04, 5.5137814330e-03
-1.4461838336e+00, 1.4265591757e-02, 1.2830818754e-04, 5.5137814330e-03
-1.4459886144e+00, 1.4265451530e-02, -9.4653580973e-06, 5.5137814330e-03
-1.4457933952e+00, 1.4266608407e-02, 1.0341780143e-05, 5.5137814330e-03
-1.4455981760e+00, 1.4265521644e-02, 1.6203290787e-04, 5.5137814330e-03
-1.4454029568e+00, 1.4264610165e-02, 2.4539817289e-04, 5.5137814330e-03
-1.4452077376e+00, 1.4269167559e-02, 1.5295317548e-04, 5.5137814330e-03
-1.4450125184e+00, 1.4254583896e-02, 6.2050680860e-06, 5.5137814330e-03
-1.4448172992e+00, 1.4258019471e-02, -1.2269908645e-06, 5.5137814330e-03
-1.4446220800e+00, 1.4260543566e-02, 1.4085855124e-04, 5.5137814330e-03
-1.4444268608e+00, 1.4261349875e-02, 2.4715101699e-04, 5.5137814330e-03
-1.4442316416e+00, 1.4267554943e-02, 1.7454821469e-04, 5.5137814330e-03
-1.4440364224e+00, 1.4264119368e-02, 2.2716859434e-05, 5.5137814330e-03
-1.4438412032e+00, 1.4262401581e-02, -1.1533714126e-05, 5.5137814330e-03
-1.4436459840e+00, 1.4267765284e-02, 1.2105141300e-04, 5.5137814330e-03
-1.4434507648e+00, 1.4269588242e-02, 2.4673033440e-04, 5.5137814330e-03
-1.4432555456e+00, 1.4271761768e-02, 1.9491626304e-04, 5.5137814330e-03
-1.4430603264e+00, 1.4264049254e-02, 4.5258434458e-05, 5.5137814330e-03
-1.4428651072e+00, 1.4259772315e-02, -1.5214686719e-05, 5.5137814330e-03
-1.4426698880e+00, 1.4265907269e-02, 1.0352297208e-04, 5.5137814330e-03
-1.4424746688e+00, 1.4258790722e-02, 2.4238328105e-04, 5.5137814330e-03
-1.4422794496e+00, 1.4261384931e-02, 2.2134915195e-04, 5.5137814330e-03
-1.4420842304e+00, 1.4258580381e-02, 7.1060299494e-05, 5.5137814330e-03
-1.4418890112e+00, 1.4249079966e-02, 0.0000000000e+00, 5.5137814330e-03
-1.4416937920e+00, 1.4253742531e-02, 9.0692153325e-05, 5.5137814330e-03
-1.4414985728e+00, 1.4250832810e-02, 2.3628338361e-04, 5.5137814330e-03
-1.4413033536e+00, 1.4259316575e-02, 2.4178731406e-04, 5.5137814330e-03
-1.4411081344e+00, 1.4258159698e-02, 9.9526487549e-05, 5.5137814330e-03
-1.4409129152e+00, 1.4254689067e-02, 2.8045505474e-06, 5.5137814330e-03
-1.4407176960e+00, 1.4258860836e-02, 7.4671158323e-05, 5.5137814330e-03
-1.4405224768e+00, 1.4257037878e-02, 2.2681802552e-04, 5.5137814330e-03
-1.4403272576e+00, 1.4262506752e-02, 2.5374171077e-04, 5.5137814330e-03
-1.4401320384e+00, 1.4259597030e-02, 1.2567892140e-04, 5.5137814330e-03
-1.4399368192e+00, 1.4256547082e-02, 8.2033103510e-06, 5.5137814330e-03
-1.4397416000e+00, 1.4261034363e-02, 5.5705385247e-05, 5.5137814330e-03
-1.4395463808e+00, 1.4259281519e-02, 2.0862350384e-04, 5.5137814330e-03
-1.4393511616e+00, 1.4262121126e-02, 2.5963126692e-04, 5.5137814330e-03
-1.4391559424e+00, 1.4264224539e-02, 1.4394355684e-04, 5.5137814330e-03
-1.4389607232e+00, 1.4255179863e-02, 1.3602070155e-05, 5.5137814330e-03
-1.4387655040e+00, 1.4254759181e-02, 3.4215516678e-05, 5.5137814330e-03
-1.4385702848e+00, 1.4255705717e-02, 1.8089351030e-04, 5.5137814330e-03
-1.4383750656e+00, 1.4253672417e-02, 2.6029734768e-04, 5.5137814330e-03
-1.4381798464e+00, 1.4261279761e-02, 1.5898295915e-04, 5.5137814330e-03
-1.4379846272e+00, 1.4248939738e-02, 1.3076216927e-05, 5.5137814330e-03
-1.4377894080e+00, 1.4247362179e-02, 1.1148088426e-05, 5.5137814330e-03
-1.4375941888e+00, 1.4251393720e-02, 1.5396982505e-04, 5.5137814330e-03
-1.4373989696e+00, 1.4251779346e-02, 2.5423250712e-04, 5.5137814330e-03
-1.4372037504e+00, 1.4251919573e-02, 1.7405741835e-04, 5.5137814330e-03
-1.4370085312e+00, 1.4248589170e-02, 2.2751916315e-05, 5.5137814330e-03
-1.4368133120e+00, 1.4247642634e-02, -6.9412626047e-06, 5.5137814330e-03
-1.4366180928e+00, 1.4249851217e-02, 1.2872887012e-04, 5.5137814330e-03
-1.4364228736e+00, 1.4247923089e-02, 2.4844812161e-04, 5.5137814330e-03
-1.4362276544e+00, 1.4252410370e-02, 1.9042898217e-04, 5.5137814330e-03
-1.4360324352e+00, 1.4247782861e-02, 3.8807968199e-05, 5.5137814330e-03
-1.4358372160e+00, 1.4247467349e-02, -1.7528440921e-05, 5.5137814330e-03
-1.4356419968e+00, 1.4244347287e-02, 1.0397871154e-04, 5.5137814330e-03
-1.4354467776e+00, 1.4244873140e-02, 2.3873736534e-04, 5.5137814330e-03
-1.4352515584e+00, 1.4248413885e-02, 2.0543332759e-04, 5.5137814330e-03
-1.4350563392e+00, 1.4241472623e-02, 5.5635271483e-05, 5.5137814330e-03
-1.4348611200e+00, 1.4240000234e-02, -2.3172598898e-05, 5.5137814330e-03
-1.4346659008e+00, 1.4244522571e-02, 7.9053268554e-05, 5.5137814330e-03
-1.4344706816e+00, 1.4245118538e-02, 2.2008710420e-04, 5.5137814330e-03
-1.4342754624e+00, 1.4250061559e-02, 2.1623084720e-04, 5.5137814330e-03
-1.4340802432e+00, 1.4250622469e-02, 7.1445925194e-05, 5.5137814330e-03
-1.4338850240e+00, 1.4253567247e-02, -2.6853571491e-05, 5.5137814330e-03
-1.4336898048e+00, 1.4255179863e-02, 5.4723792555e-05, 5.5137814330e-03
-1.4334945856e+00, 1.4257037878e-02, 2.0140178618e-04, 5.5137814330e-03
-1.4332993664e+00, 1.4260753908e-02, 2.2026238861e-04, 5.5137814330e-03
-1.4331041472e+00, 1.4258159698e-02, 8.9710560633e-05, 5.5137814330e-03
-1.4329089280e+00, 1.4256792480e-02, -2.5486353099e-05, 5.5137814330e-03
-1.4327137088e+00, 1.4261910785e-02, 2.8606415583e-05, 5.5137814330e-03
-1.4325184896e+00, 1.4261595273e-02, 1.8113890848e-04, 5.5137814330e-03
-1.4323232704e+00, 1.4258370040e-02, 2.2538069336e-04, 5.5137814330e-03
-1.4321280512e+00, 1.4264189482e-02, 1.0569649875e-04, 5.5137814330e-03
-1.4319328320e+00, 1.4252690825e-02, -2.1595039215e-05, 5.5137814330e-03
-1.4317376128e+00, 1.4257739016e-02, 5.0131341034e-06, 5.5137814330e-03
-1.4315423936e+00, 1.4260473453e-02, 1.5347902870e-04, 5.5137814330e-03
-1.4313471744e+00, 1.4263242946e-02, 2.2713353745e-04, 5.5137814330e-03
-1.4311519552e+00, 1.4264925677e-02, 1.2056061665e-04, 5.5137814330e-03
-1.4309567360e+00, 1.4254759181e-02, -2.2716859434e-05, 5.5137814330e-03
-1.4307615168e+00, 1.4259351632e-02, -1.7423270275e-05, 5.5137814330e-03
-1.4305662976e+00, 1.4267414715e-02, 1.2778233431e-04, 5.5137814330e-03
-1.4303710784e+00, 1.4265696928e-02, 2.2261119970e-04, 5.5137814330e-03
-1.4301758592e+00, 1.4267554943e-02, 1.3780860252e-04, 5.5137814330e-03
-1.4299806400e+00, 1.4262857320e-02, -1.1744055417e-05, 5.5137814330e-03
-1.4297854208e+00, 1.4263663629e-02, -3.3689663450e-05, 5.5137814330e-03
-1.4295902016e+00, 1.4264820506e-02, 1.0471490606e-04, 5.5137814330e-03
-1.4293949824e+00, 1.4266117611e-02, 2.2303188228e-04, 5.5137814330e-03
-1.4291997632e+00, 1.4268150910e-02, 1.5999960873e-04, 5.5137814330e-03
-1.4290045440e+00, 1.4259561974e-02, 8.7642204605e-06, 5.5137814330e-03
-1.4288093248e+00, 1.4254794238e-02, -2.8255846765e-05, 5.5137814330e-03
-1.4286141056e+00, 1.4261665387e-02, 8.9044479878e-05, 5.5137814330e-03
-1.4284188864e+00, 1.4257528674e-02, 2.1847448764e-04, 5.5137814330e-03
-1.4282236672e+00, 1.4260999306e-02, 1.8720374904e-04, 5.5137814330e-03
-1.4280284480e+00, 1.4261770557e-02, 3.5617791951e-05, 5.5137814330e-03
-1.4278332288e+00, 1.4261595273e-02, -2.8501244937e-05, 5.5137814330e-03
-1.4276380096e+00, 1.4263032605e-02, 7.6424002415e-05, 5.5137814330e-03
-1.4274427904e+00, 1.4269167559e-02, 2.1514408386e-04, 5.5137814330e-03
-1.4272475712e+00, 1.4273689897e-02, 2.0904418642e-04, 5.5137814330e-03
-1.4270523520e+00, 1.4275337570e-02, 6.5065572699e-05, 5.5137814330e-03
-1.4268571328e+00, 1.4266398066e-02, -2.6082320090e-05, 5.5137814330e-03
-1.4266619136e+00, 1.4272252565e-02, 6.1840339569e-05, 5.5137814330e-03
-1.4264666944e+00, 1.4271691655e-02, 2.1055163234e-04, 5.5137814330e-03
-1.4262714752e+00, 1.4272848532e-02, 2.3011337241e-04, 5.5137814330e-03
-1.4260762560e+00, 1.4268992275e-02, 9.2304769890e-05, 5.5137814330e-03
-1.4258810368e+00, 1.4266783691e-02, -2.2927200725e-05, 5.5137814330e-03
-1.4256858176e+00, 1.4271025574e-02, 4.5714173922e-05, 5.5137814330e-03
-1.4254905984e+00, 1.4269518128e-02, 1.9565245756e-04, 5.5137814330e-03
-1.4252953792e+00, 1.4273093930e-02, 2.4154191589e-04, 5.5137814330e-03
-1.4251001600e+00, 1.4272322679e-02, 1.1411015040e-04, 5.5137814330e-03
-1.4249049408e+00, 1.4263242946e-02, -1.4829061019e-05, 5.5137814330e-03
-1.4247097216e+00, 1.4263698686e-02, 2.4539817289e-05, 5.5137814330e-03
-1.4245145024e+00, 1.4267449772e-02, 1.7672174137e-04, 5.5137814330e-03
-1.4243192832e+00, 1.4268115853e-02, 2.4164708654e-04, 5.5137814330e-03
-1.4241240640e+00, 1.4262576865e-02, 1.3496899509e-04, 5.5137814330e-03
-1.4239288448e+00, 1.4258650495e-02, -6.3803524952e-06, 5.5137814330e-03
-1.4237336256e+00, 1.4259912542e-02, 7.1866607776e-06, 5.5137814330e-03
-1.4235384064e+00, 1.4262927434e-02, 1.5614335172e-04, 5.5137814330e-03
-1.4233431872e+00, 1.4262296410e-02, 2.4413612515e-04, 5.5137814330e-03
-1.4231479680e+00, 1.4269272730e-02, 1.5768585452e-04, 5.5137814330e-03
-1.4229527488e+00, 1.4267239431e-02, 9.1147892789e-06, 5.5137814330e-03
-1.4227575296e+00, 1.4264154425e-02, -4.2769395847e-06, 5.5137814330e-03
-1.4225623104e+00, 1.4267449772e-02, 1.3710746488e-04, 5.5137814330e-03
-1.4223670912e+00, 1.4272252565e-02, 2.4890386108e-04, 5.5137814330e-03
-1.4221718720e+00, 1.4273164044e-02, 1.8075328278e-04, 5.5137814330e-03
-1.4219766528e+00, 1.4267554943e-02, 2.9728235802e-05, 5.5137814330e-03
-1.4217814336e+00, 1.4262682036e-02, -1.2024510472e-05, 5.5137814330e-03
-1.4215862144e+00, 1.4259281519e-02, 1.1772100923e-04, 5.5137814330e-03
-1.4213909952e+00, 1.4256827537e-02, 2.4630965182e-04, 5.5137814330e-03
-1.4211957760e+00, 1.4263803856e-02, 2.0189258253e-04, 5.5137814330e-03
-1.4210005568e+00, 1.4258545324e-02, 5.1358331898e-05, 5.5137814330e-03
-1.4208053376e+00, 1.4255881001e-02, -1.3707240800e-05, 5.5137814330e-03
-1.4206101184e+00, 1.4260122884e-02, 9.9281089376e-05, 5.5137814330e-03
-1.4204148992e+00, 1.4256967764e-02, 2.4042009567e-04, 5.5137814330e-03
-1.4202196800e+00, 1.4264995790e-02, 2.2443415755e-04, 5.5137814330e-03
-1.4200244608e+00, 1.4262822264e-02, 7.5547580369e-05, 5.5137814330e-03
-1.4198292416e+00, 1.4255986172e-02, -4.3821102302e-06, 5.5137814330e-03
-1.4196340224e+00, 1.4259526917e-02, 8.2944582438e-05, 5.5137814330e-03
-1.4194388032e+00, 1.4263944084e-02, 2.3105990822e-04, 5.5137814330e-03
-1.4192435840e+00, 1.4263768799e-02, 2.4255856546e-04, 5.5137814330e-03
-1.4190483648e+00, 1.4258299926e-02, 1.0180518487e-04, 5.5137814330e-03
-1.4188531456e+00, 1.4251954630e-02, 2.9447780747e-06, 5.5137814330e-03
-1.4186579264e+00, 1.4256792480e-02, 6.6537961736e-05, 5.5137814330e-03
-1.4184627072e+00, 1.4254654010e-02, 2.2117386754e-04, 5.5137814330e-03
-1.4182674880e+00, 1.4260087827e-02, 2.5528421357e-04, 5.5137814330e-03
-1.4180722688e+00, 1.4265486587e-02, 1.3100756744e-04, 5.5137814330e-03
-1.4178770496e+00, 1.4254899408e-02, 9.6756993884e-06, 5.5137814330e-03
-1.4176818304e+00, 1.4258545324e-02, 5.4618621910e-05, 5.5137814330e-03
-1.4174866112e+00, 1.4264259596e-02, 2.0953498277e-04, 5.5137814330e-03
-1.4172913920e+00, 1.4260999306e-02, 2.6369786521e-04, 5.5137814330e-03
-1.4170961728e+00, 1.4266257838e-02, 1.6101625830e-04, 5.5137814330e-03
-1.4169009536e+00, 1.4263032605e-02, 2.4224305353e-05, 5.5137814330e-03
-1.4167057344e+00, 1.4267204374e-02, 4.5468775749e-05, 5.5137814330e-03
-1.4165105152e+00, 1.4271726712e-02, 1.9849206499e-04, 5.5137814330e-03
-1.4163152960e+00, 1.4272918646e-02, 2.8368028786e-04, 5.5137814330e-03
-1.4161200768e+00, 1.4273128987e-02, 1.9004335646e-04, 5.5137814330e-03
-1.4159248576e+00, 1.4267344601e-02, 4.3575704129e-05, 5.5137814330e-03
-1.4157296384e+00, 1.4271130745e-02, 3.7055124107e-05, 5.5137814330e-03
-1.4155344192e+00, 1.4271130745e-02, 1.8012225890e-04, 5.5137814330e-03
-1.4153392000e+00, 1.4268816990e-02, 2.8729114669e-04, 5.5137814330e-03
-1.4151439808e+00, 1.4276143879e-02, 2.1209413514e-04, 5.5137814330e-03
-1.4149487616e+00, 1.4267484829e-02, 6.0963917523e-05, 5.5137814330e-03
-1.4147535424e+00, 1.4268571592e-02, 2.4469703526e-05, 5.5137814330e-03
-1.4145583232e+00, 1.4270149152e-02, 1.5666920495e-04, 5.5137814330e-03
-1.4143631040e+00, 1.4269658356e-02, 2.7968380333e-04, 5.5137814330e-03
-1.4141678848e+00, 1.4272533020e-02, 2.2646745670e-04, 5.5137814330e-03
-1.4139726656e+00, 1.4266678521e-02, 7.3023484877e-05, 5.5137814330e-03
-1.4137774464e+00, 1.4269868697e-02, 1.0446950789e-05, 5.5137814330e-03
-1.4135822272e+00, 1.4273479556e-02, 1.2746682238e-04, 5.5137814330e-03
-1.4133870080e+00, 1.4272708304e-02, 2.5475836035e-04, 5.5137814330e-03
-1.4131917888e+00, 1.4268045739e-02, 2.3372423124e-04, 5.5137814330e-03
-1.4129965696e+00, 1.4270079038e-02, 8.3821004484e-05, 5.5137814330e-03
-1.4128013504e+00, 1.4260859078e-02, 1.5775596829e-06, 5.5137814330e-03
-1.4126061312e+00, 1.4267940568e-02, 9.3882329573e-05, 5.5137814330e-03
-1.4124109120e+00, 1.4270254323e-02, 2.3649372491e-04, 5.5137814330e-03
-1.4122156928e+00, 1.4266082554e-02, 2.3722991942e-04, 5.5137814330e-03
-1.4120204736e+00, 1.4264049254e-02, 9.1919144189e-05, 5.5137814330e-03
-1.4118252544e+00, 1.4264049254e-02, -1.4127923382e-05, 5.5137814330e-03
-1.4116300352e+00, 1.4265731985e-02, 5.9561642249e-05, 5.5137814330e-03
-1.4114348160e+00, 1.4266152667e-02, 2.0778213868e-04, 5.5137814330e-03
-1.4112395968e+00, 1.4268816990e-02, 2.3863219470e-04, 5.5137814330e-03
-1.4110443776e+00, 1.4270920403e-02, 1.0162990046e-04, 5.5137814330e-03
-1.4108491584e+00, 1.4265206132e-02, -2.0964015341e-05, 5.5137814330e-03
-1.4106539392e+00, 1.4266608407e-02, 2.9833406447e-05, 5.5137814330e-03
-1.4104587200e+00, 1.4267765284e-02, 1.8152453418e-04, 5.5137814330e-03
-1.4102635008e+00, 1.4275407684e-02, 2.2800995950e-04, 5.5137814330e-03
-1.4100682816e+00, 1.4279509339e-02, 1.1593310825e-04, 5.5137814330e-03
-1.4098730624e+00, 1.4272007167e-02, -1.6687075757e-05, 5.5137814330e-03
-1.4096778432e+00, 1.4275618025e-02, 6.2050680860e-06, 5.5137814330e-03
-1.4094826240e+00, 1.4274846774e-02, 1.5638874990e-04, 5.5137814330e-03
-1.4092874048e+00, 1.4277265699e-02, 2.3137542016e-04, 5.5137814330e-03
-1.4090921856e+00, 1.4278387519e-02, 1.3545979144e-04, 5.5137814330e-03
-1.4088969664e+00, 1.4268431365e-02, -8.4136516421e-06, 5.5137814330e-03
-1.4087017472e+00, 1.4269132502e-02, -8.4136516421e-06, 5.5137814330e-03
-1.4085065280e+00, 1.4266398066e-02, 1.3560001896e-04, 5.5137814330e-03
-1.4083113088e+00, 1.4269167559e-02, 2.3155070457e-04, 5.5137814330e-03
-1.4081160896e+00, 1.4270920403e-02, 1.5828182152e-04, 5.5137814330e-03
-1.4079208704e+00, 1.4268501478e-02, 7.9929690600e-06, 5.5137814330e-03
-1.4077256512e+00, 1.4268080796e-02, -1.5214686719e-05, 5.5137814330e-03
-1.4075304320e+00, 1.4266573350e-02, 1.1852731751e-04, 5.5137814330e-03
-1.4073352128e+00, 1.4267169317e-02, 2.2881626778e-04, 5.5137814330e-03
-1.4071399936e+00, 1.4268922161e-02, 1.8394345902e-04, 5.5137814330e-03
-1.4069447744e+00, 1.4263418231e-02, 3.1971876240e-05, 5.5137814330e-03
-1.4067495552e+00, 1.4263488344e-02, -2.0613446523e-05, 5.5137814330e-03
-1.4065543360e+00, 1.4268816990e-02, 1.0089370594e-04, 5.5137814330e-03
-1.4063591168e+00, 1.4268852047e-02, 2.3628338361e-04, 5.5137814330e-03
-1.4061638976e+00, 1.4273514613e-02, 2.0241843576e-04, 5.5137814330e-03
-1.4059686784e+00, 1.4271270972e-02, 5.4268053091e-05, 5.5137814330e-03
-1.4057734592e+00, 1.4271341086e-02, -2.3908793416e-05, 5.5137814330e-03
-1.4055782400e+00, 1.4270850290e-02, 7.9473951136e-05, 5.5137814330e-03
-1.4053830208e+00, 1.4275512855e-02, 2.2194511894e-04, 5.5137814330e-03
-1.4051878016e+00, 1.4273444499e-02, 2.1805380506e-04, 5.5137814330e-03
-1.4049925824e+00, 1.4272287622e-02, 7.2287290358e-05, 5.5137814330e-03
-1.4047973632e+00, 1.4267379658e-02, -2.6012206327e-05, 5.5137814330e-03
-1.4046021440e+00, 1.4273584726e-02, 5.5985840302e-05, 5.5137814330e-03
-1.4044069248e+00, 1.4272848532e-02, 2.0266383393e-04, 5.5137814330e-03
-1.4042117056e+00, 1.4277335813e-02, 2.2113881066e-04, 5.5137814330e-03
-1.4040164864e+00, 1.4272813475e-02, 9.1533518489e-05, 5.5137814330e-03
-1.4038212672e+00, 1.4267309544e-02, -2.4680044817e-05, 5.5137814330e-03
-1.4036260480e+00, 1.4273514613e-02, 3.2147160649e-05, 5.5137814330e-03
-1.4034308288e+00, 1.4272638191e-02, 1.8538079118e-04, 5.5137814330e-03
-1.4032356096e+00, 1.4279404169e-02, 2.2716859434e-04, 5.5137814330e-03
-1.4030403904e+00, 1.4276634675e-02, 1.1207685125e-04, 5.5137814330e-03
-1.4028451712e+00, 1.4271691655e-02, -1.7212928984e-05, 5.5137814330e-03
-1.4026499520e+00, 1.4269798583e-02, 1.4092866500e-05, 5.5137814330e-03
-1.4024547328e+00, 1.4272568077e-02, 1.6823797596e-04, 5.5137814330e-03
-1.4022595136e+00, 1.4273830125e-02, 2.3267252478e-04, 5.5137814330e-03
-1.4020642944e+00, 1.4275057115e-02, 1.3773848876e-04, 5.5137814330e-03
-1.4018690752e+00, 1.4270675005e-02, -3.9964845300e-06, 5.5137814330e-03
-1.4016738560e+00, 1.4263803856e-02, 4.2769395847e-06, 5.5137814330e-03
-1.4014786368e+00, 1.4268431365e-02, 1.5242732225e-04, 5.5137814330e-03
-1.4012834176e+00, 1.4270464664e-02, 2.4872857667e-04, 5.5137814330e-03
-1.4010881984e+00, 1.4272988759e-02, 1.6697592821e-04, 5.5137814330e-03
-1.4008929792e+00, 1.4267870455e-02, 1.7423270275e-05, 5.5137814330e-03
-1.4006977600e+00, 1.4274355978e-02, -2.0332991468e-06, 5.5137814330e-03
-1.4005025408e+00, 1.4270780176e-02, 1.3759826123e-04, 5.5137814330e-03
-1.4003073216e+00, 1.4270324436e-02, 2.5626580626e-04, 5.5137814330e-03
-1.4001121024e+00, 1.4275898481e-02, 1.9228699690e-04, 5.5137814330e-03
-1.3999168832e+00, 1.4268501478e-02, 4.1121722401e-05, 5.5137814330e-03
-1.3997216640e+00, 1.4266573350e-02, -3.4355744205e-06, 5.5137814330e-03
-1.3995264448e+00, 1.4268957218e-02, 1.1919339826e-04, 5.5137814330e-03
-1.3993312256e+00, 1.4270780176e-02, 2.4879869043e-04, 5.5137814330e-03
-1.3991360064e+00, 1.4278843259e-02, 2.1216424891e-04, 5.5137814330e-03
-1.3989407872e+00, 1.4273269214e-02, 5.9070845904e-05, 5.5137814330e-03
-1.3987455680e+00, 1.4267660113e-02, -1.0411893907e-05, 5.5137814330e-03
-1.3985503488e+00, 1.4270394550e-02, 9.5670230547e-05, 5.5137814330e-03
-1.3983551296e+00, 1.4269938811e-02, 2.3708969190e-04, 5.5137814330e-03
-1.3981599104e+00, 1.4272603134e-02, 2.2639734294e-04, 5.5137814330e-03
-1.3979646912e+00, 1.4270008924e-02, 7.8071675862e-05, 5.5137814330e-03
-1.3977694720e+00, 1.4263909027e-02, -1.3496899509e-05, 5.5137814330e-03
-1.3975742528e+00, 1.4266327952e-02, 7.2147062831e-05, 5.5137814330e-03
-1.3973790336e+00, 1.4266468179e-02, 2.2261119970e-04, 5.5137814330e-03
-1.3971838144e+00, 1.4268606649e-02, 2.4006952685e-04, 5.5137814330e-03
-1.3969885952e+00, 1.4266398066e-02, 9.9806942604e-05, 5.5137814330e-03
-1.3967933760e+00, 1.4264259596e-02, -1.0482007671e-05, 5.5137814330e-03
-1.3965981568e+00, 1.4266643464e-02, 5.3917484273e-05, 5.5137814330e-03
-1.3964029376e+00, 1.4268010682e-02, 2.0690571663e-04, 5.5137814330e-03
-1.3962077184e+00, 1.4269623299e-02, 2.5076187582e-04, 5.5137814330e-03
-1.3960124992e+00, 1.4270394550e-02, 1.2476744248e-04, 5.5137814330e-03
-1.3958172800e+00, 1.4264890620e-02, -1.0166495734e-06, 5.5137814330e-03
-1.3956220608e+00, 1.4262892377e-02, 3.8492456262e-05, 5.5137814330e-03
-1.3954268416e+00, 1.4263102719e-02, 1.8923704818e-04, 5.5137814330e-03
-1.3952316224e+00, 1.4264504994e-02, 2.5900024305e-04, 5.5137814330e-03
-1.3950364032e+00, 1.4264855563e-02, 1.4829061019e-04, 5.5137814330e-03
-1.3948411840e+00, 1.4259947599e-02, 1.3882525209e-05, 5.5137814330e-03
-1.3946459648e+00, 1.4263488344e-02, 2.5486353099e-05, 5.5137814330e-03
-1.3944507456e+00, 1.4267134260e-02, 1.7072701457e-04, 5.5137814330e-03
-1.3942555264e+00, 1.4266608407e-02, 2.6005194950e-04, 5.5137814330e-03
-1.3940603072e+00, 1.4270885346e-02, 1.7013104758e-04, 5.5137814330e-03
-1.3938650880e+00, 1.4262366524e-02, 2.3312826425e-05, 5.5137814330e-03
-1.3936698688e+00, 1.4265731985e-02, 8.3435378784e-06, 5.5137814330e-03
-1.3934746496e+00, 1.4269833640e-02, 1.4657282298e-04, 5.5137814330e-03
-1.3932794304e+00, 1.4270254323e-02, 2.5819393477e-04, 5.5137814330e-03
-1.3930842112e+00, 1.4272392792e-02, 1.8667789581e-04, 5.5137814330e-03
-1.3928889920e+00, 1.4268816990e-02, 3.7020067225e-05, 5.5137814330e-03
-1.3926937728e+00, 1.4267134260e-02, -5.4338166855e-06, 5.5137814330e-03
-1.3924985536e+00, 1.4268396308e-02, 1.2343528097e-04, 5.5137814330e-03
-1.3923033344e+00, 1.4267239431e-02, 2.5009579506e-04, 5.5137814330e-03
-1.3921081152e+00, 1.4265837155e-02, 2.0637986340e-04, 5.5137814330e-03
-1.3919128960e+00, 1.4259561974e-02, 5.3987598037e-05, 5.5137814330e-03
-1.3917176768e+00, 1.4258370040e-02, -9.2199599244e-06, 5.5137814330e-03
-1.3915224576e+00, 1.4257598788e-02, 1.0068336465e-04, 5.5137814330e-03
-1.3913272384e+00, 1.4260052770e-02, 2.4094594890e-04, 5.5137814330e-03
-1.3911320192e+00, 1.4258229812e-02, 2.2352267862e-04, 5.5137814330e-03
-1.3909368000e+00, 1.4254058043e-02, 7.3128655522e-05, 5.5137814330e-03
-1.3907415808e+00, 1.4254583896e-02, -1.2340022408e-05, 5.5137814330e-03
-1.3905463616e+00, 1.4255810887e-02, 7.8282017153e-05, 5.5137814330e-03
-1.3903511424e+00, 1.4255565489e-02, 2.2573126218e-04, 5.5137814330e-03
-1.3901559232e+00, 1.4260578623e-02, 2.3533684780e-04, 5.5137814330e-03
-1.3899607040e+00, 1.4253847702e-02, 9.3356476345e-05, 5.5137814330e-03
-1.3897654848e+00, 1.4254829295e-02, -1.6652018875e-05, 5.5137814330e-03
-1.3895702656e+00, 1.4258930950e-02, 5.5004247610e-05, 5.5137814330e-03
-1.3893750464e+00, 1.4256231570e-02, 2.0557355512e-04, 5.5137814330e-03
-1.3891798272e+00, 1.4263558458e-02, 2.4382061321e-04, 5.5137814330e-03
-1.3889846080e+00, 1.4262366524e-02, 1.1218202189e-04, 5.5137814330e-03
-1.3887893888e+00, 1.4257598788e-02, -1.3917582091e-05, 5.5137814330e-03
-1.3885941696e+00, 1.4263418231e-02, 3.5232166251e-05, 5.5137814330e-03
-1.3883989504e+00, 1.4261455045e-02, 1.8639744075e-04, 5.5137814330e-03
-1.3882037312e+00, 1.4266643464e-02, 2.5090210334e-04, 5.5137814330e-03
-1.3880085120e+00, 1.4268536535e-02, 1.3496899509e-04, 5.5137814330e-03
-1.3878132928e+00, 1.4258510267e-02, -3.7510863571e-06, 5.5137814330e-03
-1.3876180736e+00, 1.4260718851e-02, 1.8229578558e-05, 5.5137814330e-03
-1.3874228544e+00, 1.4261665387e-02, 1.6946496682e-04, 5.5137814330e-03
-1.3872276352e+00, 1.4265626814e-02, 2.5458307594e-04, 5.5137814330e-03
-1.3870324160e+00, 1.4266783691e-02, 1.6024500690e-04, 5.5137814330e-03
-1.3868371968e+00, 1.4262611922e-02, 1.4794004137e-05, 5.5137814330e-03
-1.3866419776e+00, 1.4259807372e-02, 9.3601874518e-06, 5.5137814330e-03
-1.3864467584e+00, 1.4260613680e-02, 1.5295317548e-04, 5.5137814330e-03
